,Unnamed: 0_x,search_term,geo_code,nyc_opening_engagement,event_engagement,static_engagement,static_engagement_min,static_engagement_max,static_hits_zero,in_town_engagement,state,full_state,region,division,relative_frequency,static_hits_100,metro_area_name,Unnamed: 0_y,theatre_near_me,shows_near_me
1486,1489,the book of mormon (tour: latter day),US-CO-751,14.0,12.807692307692307,9.106976744186047,3.0,74.0,1,20.2,CO,Colorado,West,Mountain,65,0,Denver CO,0.0,85.0,15.0
1487,1490,the color purple (tour),US-CO-751,58.0,15.92,7.657718120805369,11.0,67.0,1,26.5,CO,Colorado,West,Mountain,65,0,Denver CO,0.0,85.0,15.0
1488,1491,the curious incident of the dog in the night-time,US-CO-751,0.0,1.4230769230769231,4.704,29.0,100.0,1,22.33333333333333,CO,Colorado,West,Mountain,65,1,Denver CO,0.0,85.0,15.0
1489,1492,the king and i,US-CO-751,23.0,17.96153846153846,14.078125,10.0,50.0,1,82.5,CO,Colorado,West,Mountain,65,0,Denver CO,0.0,85.0,15.0
1490,1493,the light in the piazza (tour),US-CO-751,0.0,3.8,2.7045454545454546,54.0,65.0,1,71.5,CO,Colorado,West,Mountain,65,0,Denver CO,0.0,85.0,15.0
1491,1494,the play that goes wrong (tour),US-CO-751,0.0,0.0,6.609195402298851,18.0,71.0,1,77.5,CO,Colorado,West,Mountain,65,0,Denver CO,0.0,85.0,15.0
1492,1495,waitress (tour),US-CO-751,25.0,22.30769230769231,17.479452054794518,6.0,45.0,0,87.0,CO,Colorado,West,Mountain,65,0,Denver CO,0.0,85.0,15.0
1493,1496,war horse (tour),US-CO-751,0.0,4.769230769230768,12.909090909090908,4.0,100.0,1,43.0,CO,Colorado,West,Mountain,65,1,Denver CO,0.0,85.0,15.0
1494,1497,west side story (tour),US-CO-751,38.0,10.653846153846152,12.03875968992248,9.0,65.0,1,82.66666666666667,CO,Colorado,West,Mountain,65,0,Denver CO,0.0,85.0,15.0
1495,1498,wicked (tour: emerald city),US-CO-751,60.0,35.8,40.0,11.0,100.0,1,69.0,CO,Colorado,West,Mountain,65,1,Denver CO,0.0,85.0,15.0
1496,1499,wicked (tour: munchkinland),US-CO-751,23.0,22.66666666666667,32.033149171270715,16.0,100.0,0,71.0,CO,Colorado,West,Mountain,65,1,Denver CO,0.0,85.0,15.0
1497,1500,young frankenstein (tour),US-CO-751,0.0,15.615384615384615,9.131147540983608,20.0,61.0,1,63.5,CO,Colorado,West,Mountain,65,0,Denver CO,0.0,85.0,15.0
1498,1465,jersey boys (tour),US-CO-752,0.0,0.0,14.885245901639344,8.0,100.0,1,8.0,CO,Colorado,West,Mountain,65,1,Colorado Springs-Pueblo CO,1.0,82.0,18.0
1499,1501,aladdin (tour),US-IA-679,10.0,12.307692307692307,11.584415584415586,6.0,48.0,1,74.0,IA,Iowa,Midwest,West North Central,75,0,Des Moines-Ames IA,102.0,15.0,100.0
1500,1502,evita,US-IA-679,0.0,10.461538461538463,6.981981981981982,22.0,100.0,1,47.0,IA,Iowa,Midwest,West North Central,75,1,Des Moines-Ames IA,102.0,15.0,100.0
1501,1503,fun home,US-IA-679,28.0,24.52,16.067415730337082,17.0,85.0,1,96.0,IA,Iowa,Midwest,West North Central,75,0,Des Moines-Ames IA,102.0,15.0,100.0
1502,1504,hamilton (tour: philip),US-IA-679,16.0,19.15384615384616,22.489051094890513,11.0,62.0,0,90.0,IA,Iowa,Midwest,West North Central,75,0,Des Moines-Ames IA,102.0,15.0,100.0
1503,1508,jersey boys (tour),US-IA-679,0.0,0.0,6.187845303867404,2.0,100.0,1,18.0,IA,Iowa,Midwest,West North Central,75,1,Des Moines-Ames IA,102.0,15.0,100.0
1504,1510,legally blonde (tour),US-IA-679,0.0,7.6,10.390243902439023,45.0,100.0,1,43.0,IA,Iowa,Midwest,West North Central,75,1,Des Moines-Ames IA,102.0,15.0,100.0
1505,1511,mary poppins (tour),US-IA-679,0.0,4.9230769230769225,5.746192893401015,35.0,59.0,1,67.0,IA,Iowa,Midwest,West North Central,75,0,Des Moines-Ames IA,102.0,15.0,100.0
1506,1512,once (tour),US-IA-679,44.0,48.69230769230769,52.83333333333334,22.0,90.0,0,85.0,IA,Iowa,Midwest,West North Central,75,0,Des Moines-Ames IA,102.0,15.0,100.0
1507,1513,rodgers + hammerstein's cinderella (tour),US-IA-679,18.0,8.6,11.290909090909093,4.0,100.0,1,18.0,IA,Iowa,Midwest,West North Central,75,1,Des Moines-Ames IA,102.0,15.0,100.0
1508,1514,spring awakening (tour),US-IA-679,0.0,0.0,6.340206185567008,37.0,100.0,1,58.0,IA,Iowa,Midwest,West North Central,75,1,Des Moines-Ames IA,102.0,15.0,100.0
1509,1515,the book of mormon,US-IA-679,22.0,22.83333333333333,18.758620689655174,9.0,100.0,1,57.0,IA,Iowa,Midwest,West North Central,75,1,Des Moines-Ames IA,102.0,15.0,100.0
1510,1517,the book of mormon (tour: jumamosi),US-IA-679,0.0,19.666666666666668,18.724137931034484,13.0,100.0,1,47.0,IA,Iowa,Midwest,West North Central,75,1,Des Moines-Ames IA,102.0,15.0,100.0
1511,1519,the book of mormon (tour: latter day),US-IA-679,27.0,12.846153846153848,10.809782608695652,17.0,99.0,1,33.0,IA,Iowa,Midwest,West North Central,75,0,Des Moines-Ames IA,102.0,15.0,100.0
1512,1520,the play that goes wrong (tour),US-IA-679,0.0,1.44,4.2135922330097095,28.0,100.0,1,67.0,IA,Iowa,Midwest,West North Central,75,1,Des Moines-Ames IA,102.0,15.0,100.0
1513,1521,war horse (tour),US-IA-679,0.0,5.730769230769233,15.232876712328768,15.0,100.0,1,81.0,IA,Iowa,Midwest,West North Central,75,1,Des Moines-Ames IA,102.0,15.0,100.0
1514,1522,wicked (tour: munchkinland),US-IA-679,30.0,21.33333333333333,29.38260869565217,10.0,100.0,0,58.0,IA,Iowa,Midwest,West North Central,75,1,Des Moines-Ames IA,102.0,15.0,100.0
1515,1523,young frankenstein (tour),US-IA-679,90.0,10.961538461538463,5.4642857142857135,37.0,100.0,1,72.0,IA,Iowa,Midwest,West North Central,75,1,Des Moines-Ames IA,102.0,15.0,100.0
1516,1505,jersey boys (tour),US-IA-611,0.0,0.0,8.566265060240964,11.0,74.0,1,11.0,IA,Iowa,Midwest,West North Central,75,0,Rochester MN-Mason City IA-Austin MN,101.0,15.0,100.0
1517,1506,jersey boys (tour),US-IA-624,0.0,0.0,11.237704918032787,8.0,100.0,1,43.0,IA,Iowa,Midwest,West North Central,75,1,Sioux City IA,135.0,15.0,15.0
1518,1507,jersey boys (tour),US-IA-637,0.0,0.0,16.666666666666668,6.0,100.0,1,45.0,IA,Iowa,Midwest,West North Central,75,1,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,73.0,15.0,100.0
1519,1516,the book of mormon (tour: jumamosi),US-IA-637,32.0,59.0,26.365079365079364,20.0,87.0,1,36.0,IA,Iowa,Midwest,West North Central,75,0,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,73.0,15.0,100.0
1520,1509,jersey boys (tour),US-IA-682,0.0,0.0,14.324324324324325,6.0,100.0,1,9.0,IA,Iowa,Midwest,West North Central,75,1,Davenport IA-Rock Island-Moline IL,25.0,15.0,100.0
1521,1518,the book of mormon (tour: jumamosi),US-IA-682,76.0,26.16666666666667,23.56626506024097,28.0,100.0,1,63.0,IA,Iowa,Midwest,West North Central,75,1,Davenport IA-Rock Island-Moline IL,25.0,15.0,100.0
1522,1524,aladdin (tour),US-KY-529,15.0,9.653846153846152,10.455357142857142,4.0,39.0,1,87.5,KY,Kentucky,South,East South Central,57,0,Louisville KY,72.0,53.0,47.0
1523,1525,avenue q (tour),US-KY-529,0.0,0.0,3.3744075829383884,7.0,100.0,1,31.0,KY,Kentucky,South,East South Central,57,1,Louisville KY,72.0,53.0,47.0
1524,1526,chitty chitty bang bang (tour),US-KY-529,0.0,3.8461538461538463,0.6989795918367347,13.0,21.0,1,15.0,KY,Kentucky,South,East South Central,57,0,Louisville KY,72.0,53.0,47.0
1525,1527,hamilton (tour: angelica),US-KY-529,19.0,27.42307692307693,32.45161290322581,20.0,81.0,0,93.0,KY,Kentucky,South,East South Central,57,0,Louisville KY,72.0,53.0,47.0
1526,1529,jersey boys (tour),US-KY-529,100.0,6.451612903225808,9.56687898089172,9.0,91.0,1,16.0,KY,Kentucky,South,East South Central,57,0,Louisville KY,72.0,53.0,47.0
1527,1532,legally blonde (tour),US-KY-529,39.0,10.92,14.771812080536911,26.0,100.0,1,47.0,KY,Kentucky,South,East South Central,57,1,Louisville KY,72.0,53.0,47.0
1528,1533,little women (tour),US-KY-529,0.0,7.5,4.913793103448277,38.0,80.0,1,23.0,KY,Kentucky,South,East South Central,57,0,Louisville KY,72.0,53.0,47.0
1529,1534,mary poppins (tour),US-KY-529,34.0,33.666666666666664,21.66666666666667,17.0,58.0,1,93.0,KY,Kentucky,South,East South Central,57,0,Louisville KY,72.0,53.0,47.0
1530,1535,once (tour),US-KY-529,54.0,50.80769230769231,51.97037037037037,24.0,100.0,0,63.0,KY,Kentucky,South,East South Central,57,1,Louisville KY,72.0,53.0,47.0
1531,1536,rodgers + hammerstein's cinderella (tour),US-KY-529,23.0,14.4,19.697478991596643,5.0,100.0,1,53.0,KY,Kentucky,South,East South Central,57,1,Louisville KY,72.0,53.0,47.0
1532,1537,sister act (tour),US-KY-529,0.0,1.64,6.875968992248063,20.0,58.0,1,49.0,KY,Kentucky,South,East South Central,57,0,Louisville KY,72.0,53.0,47.0
1533,1538,sweeney todd (tour),US-KY-529,0.0,3.8461538461538463,5.438095238095238,9.0,81.0,1,23.0,KY,Kentucky,South,East South Central,57,0,Louisville KY,72.0,53.0,47.0
1534,1539,the book of mormon,US-KY-529,0.0,16.0,15.51086956521739,7.0,100.0,1,28.0,KY,Kentucky,South,East South Central,57,1,Louisville KY,72.0,53.0,47.0
1535,1540,the book of mormon (tour: jumamosi),US-KY-529,0.0,19.0,17.652173913043477,8.0,100.0,1,15.0,KY,Kentucky,South,East South Central,57,1,Louisville KY,72.0,53.0,47.0
1536,1541,the book of mormon (tour: latter day),US-KY-529,33.0,8.5,9.796052631578947,12.0,62.0,1,73.0,KY,Kentucky,South,East South Central,57,0,Louisville KY,72.0,53.0,47.0
1537,1542,the color purple (tour),US-KY-529,0.0,4.0,5.866141732283465,14.0,96.0,1,53.0,KY,Kentucky,South,East South Central,57,0,Louisville KY,72.0,53.0,47.0
1538,1543,war horse (tour),US-KY-529,0.0,10.192307692307693,13.262295081967213,16.0,100.0,1,96.0,KY,Kentucky,South,East South Central,57,1,Louisville KY,72.0,53.0,47.0
1539,1544,wicked (tour: emerald city),US-KY-529,38.0,45.66666666666666,35.863013698630134,16.0,100.0,0,73.0,KY,Kentucky,South,East South Central,57,1,Louisville KY,72.0,53.0,47.0
1540,1545,wicked (tour: munchkinland),US-KY-529,0.0,22.66666666666667,25.185714285714287,10.0,100.0,1,30.0,KY,Kentucky,South,East South Central,57,1,Louisville KY,72.0,53.0,47.0
1541,1528,into the woods (tour),US-KY-541,0.0,33.333333333333336,4.792207792207792,3.0,98.0,1,3.0,KY,Kentucky,South,East South Central,57,0,Lexington KY,99.0,15.0,100.0
1542,1530,jersey boys (tour),US-KY-541,84.0,16.8,9.73939393939394,3.0,100.0,1,5.0,KY,Kentucky,South,East South Central,57,1,Lexington KY,99.0,15.0,100.0
1543,1531,jersey boys (tour),US-KY-649,0.0,0.0,9.151724137931037,8.0,100.0,1,8.0,KY,Kentucky,South,East South Central,57,1,Evansville IN,65.0,15.0,100.0
1544,1546,aladdin (tour),US-LA-622,17.0,10.884615384615383,14.608108108108109,6.0,59.0,1,89.0,LA,Louisiana,South,West South Central,47,0,New Orleans LA,78.0,52.0,48.0
1545,1547,hamilton (tour: angelica),US-LA-622,22.0,24.2,23.05,15.0,100.0,0,25.0,LA,Louisiana,South,West South Central,47,1,New Orleans LA,78.0,52.0,48.0
1546,1548,hamilton (tour: philip),US-LA-622,21.0,24.23076923076923,27.132183908045977,12.0,66.0,0,91.0,LA,Louisiana,South,West South Central,47,0,New Orleans LA,78.0,52.0,48.0
1547,1549,jersey boys (tour),US-LA-622,0.0,11.4,11.076923076923077,2.0,100.0,1,21.0,LA,Louisiana,South,West South Central,47,1,New Orleans LA,78.0,52.0,48.0
1548,1551,mary poppins (tour),US-LA-622,100.0,41.16666666666666,16.585714285714285,4.0,90.0,1,13.0,LA,Louisiana,South,West South Central,47,0,New Orleans LA,78.0,52.0,48.0
1549,1552,million dollar quartet (tour),US-LA-622,0.0,4.0,5.104166666666667,15.0,95.0,1,41.0,LA,Louisiana,South,West South Central,47,0,New Orleans LA,78.0,52.0,48.0
1550,1553,once (tour),US-LA-622,63.0,52.153846153846146,54.58041958041958,20.0,100.0,0,80.0,LA,Louisiana,South,West South Central,47,1,New Orleans LA,78.0,52.0,48.0
1551,1554,rodgers + hammerstein's cinderella (tour),US-LA-622,19.0,15.24,22.112,5.0,100.0,1,45.0,LA,Louisiana,South,West South Central,47,1,New Orleans LA,78.0,52.0,48.0
1552,1555,sister act (tour),US-LA-622,0.0,10.92,10.269841269841269,12.0,81.0,1,67.0,LA,Louisiana,South,West South Central,47,0,New Orleans LA,78.0,52.0,48.0
1553,1556,the addams family (tour),US-LA-622,0.0,2.5,10.0,31.0,100.0,1,30.0,LA,Louisiana,South,West South Central,47,1,New Orleans LA,78.0,52.0,48.0
1554,1557,the book of mormon,US-LA-622,19.0,32.5,12.065934065934064,6.0,100.0,1,28.0,LA,Louisiana,South,West South Central,47,1,New Orleans LA,78.0,52.0,48.0
1555,1558,the book of mormon (tour: jumamosi),US-LA-622,0.0,20.83333333333333,13.010989010989013,6.0,100.0,1,47.0,LA,Louisiana,South,West South Central,47,1,New Orleans LA,78.0,52.0,48.0
1556,1559,the book of mormon (tour: latter day),US-LA-622,0.0,10.73076923076923,13.691666666666665,13.0,100.0,1,91.5,LA,Louisiana,South,West South Central,47,1,New Orleans LA,78.0,52.0,48.0
1557,1560,the color purple (tour),US-LA-622,0.0,3.2258064516129035,11.572649572649572,21.0,100.0,1,38.0,LA,Louisiana,South,West South Central,47,1,New Orleans LA,78.0,52.0,48.0
1558,1561,war horse (tour),US-LA-622,0.0,6.307692307692308,9.244897959183671,6.0,100.0,1,56.0,LA,Louisiana,South,West South Central,47,1,New Orleans LA,78.0,52.0,48.0
1559,1562,west side story (tour),US-LA-622,0.0,16.76923076923077,12.633333333333333,30.0,88.0,1,65.0,LA,Louisiana,South,West South Central,47,0,New Orleans LA,78.0,52.0,48.0
1560,1563,wicked (tour: emerald city),US-LA-622,26.0,33.0,30.6697247706422,12.0,78.0,1,66.0,LA,Louisiana,South,West South Central,47,0,New Orleans LA,78.0,52.0,48.0
1561,1564,wicked (tour: munchkinland),US-LA-622,0.0,0.0,27.940860215053764,11.0,100.0,1,57.0,LA,Louisiana,South,West South Central,47,1,New Orleans LA,78.0,52.0,48.0
1562,1550,jersey boys (tour),US-LA-716,100.0,39.2,11.782051282051285,8.0,100.0,1,8.0,LA,Louisiana,South,West South Central,47,1,Baton Rouge LA,153.0,15.0,15.0
1563,1565,aladdin (tour),US-NY-514,8.0,10.538461538461537,9.283720930232557,4.0,34.0,1,86.0,NY,New York,Northeast,Middle Atlantic,80,0,Buffalo NY,62.0,15.0,100.0
1564,1567,an american in paris,US-NY-514,0.0,5.8,5.855072463768116,33.0,49.0,1,79.0,NY,New York,Northeast,Middle Atlantic,80,0,Buffalo NY,62.0,15.0,100.0
1565,1570,avenue q (tour),US-NY-514,0.0,0.0,5.952830188679246,28.0,100.0,1,79.0,NY,New York,Northeast,Middle Atlantic,80,1,Buffalo NY,62.0,15.0,100.0
1566,1573,cats (tour),US-NY-514,57.0,62.84615384615386,68.60169491525424,42.0,88.0,0,97.0,NY,New York,Northeast,Middle Atlantic,80,0,Buffalo NY,62.0,15.0,100.0
1567,1575,dirty rotten scoundrels (tour),US-NY-514,0.0,0.0,3.4731182795698925,50.0,100.0,1,49.0,NY,New York,Northeast,Middle Atlantic,80,1,Buffalo NY,62.0,15.0,100.0
1568,1576,fela! (tour),US-NY-514,0.0,4.807692307692308,12.28,31.0,100.0,1,61.0,NY,New York,Northeast,Middle Atlantic,80,1,Buffalo NY,62.0,15.0,100.0
1569,1580,grease (tour),US-NY-514,0.0,28.23076923076923,16.581967213114755,18.0,67.0,1,18.0,NY,New York,Northeast,Middle Atlantic,80,0,Buffalo NY,62.0,15.0,100.0
1570,1584,hamilton (tour: angelica),US-NY-514,13.0,16.653846153846153,22.677215189873422,14.0,60.0,0,94.66666666666669,NY,New York,Northeast,Middle Atlantic,80,0,Buffalo NY,62.0,15.0,100.0
1571,1587,in the heights (tour),US-NY-514,0.0,3.1538461538461537,8.788235294117648,50.0,100.0,1,50.0,NY,New York,Northeast,Middle Atlantic,80,1,Buffalo NY,62.0,15.0,100.0
1572,1592,jersey boys (tour),US-NY-514,0.0,1.2903225806451613,12.010416666666664,4.0,100.0,1,32.0,NY,New York,Northeast,Middle Atlantic,80,1,Buffalo NY,62.0,15.0,100.0
1573,1597,kinky boots (tour),US-NY-514,18.0,8.192307692307693,9.53763440860215,15.0,85.0,1,42.0,NY,New York,Northeast,Middle Atlantic,80,0,Buffalo NY,62.0,15.0,100.0
1574,1600,love letters (tour),US-NY-514,0.0,18.846153846153847,21.0,25.0,100.0,1,45.0,NY,New York,Northeast,Middle Atlantic,80,1,Buffalo NY,62.0,15.0,100.0
1575,1602,mary poppins (tour),US-NY-514,0.0,10.73076923076923,8.471204188481675,27.0,100.0,1,40.0,NY,New York,Northeast,Middle Atlantic,80,1,Buffalo NY,62.0,15.0,100.0
1576,1604,once (tour),US-NY-514,47.0,56.0,51.16304347826087,21.0,100.0,0,99.0,NY,New York,Northeast,Middle Atlantic,80,1,Buffalo NY,62.0,15.0,100.0
1577,1607,rodgers + hammerstein's cinderella (tour),US-NY-514,24.0,41.12,35.807692307692314,17.0,70.0,0,60.0,NY,New York,Northeast,Middle Atlantic,80,0,Buffalo NY,62.0,15.0,100.0
1578,1608,sister act (tour),US-NY-514,0.0,10.24,16.655172413793107,35.0,87.0,1,49.0,NY,New York,Northeast,Middle Atlantic,80,0,Buffalo NY,62.0,15.0,100.0
1579,1610,the book of mormon (tour: jumamosi),US-NY-514,30.0,17.322580645161292,11.962962962962965,8.0,100.0,1,32.0,NY,New York,Northeast,Middle Atlantic,80,1,Buffalo NY,62.0,15.0,100.0
1580,1614,the book of mormon (tour: latter day),US-NY-514,50.0,16.46153846153846,18.0,28.0,100.0,1,83.0,NY,New York,Northeast,Middle Atlantic,80,1,Buffalo NY,62.0,15.0,100.0
1581,1615,the color purple (tour),US-NY-514,54.0,4.56,4.364705882352942,31.0,100.0,1,34.0,NY,New York,Northeast,Middle Atlantic,80,1,Buffalo NY,62.0,15.0,100.0
1582,1618,war horse (tour),US-NY-514,0.0,5.384615384615384,10.909090909090908,11.0,100.0,1,40.0,NY,New York,Northeast,Middle Atlantic,80,1,Buffalo NY,62.0,15.0,100.0
1583,1622,west side story (tour),US-NY-514,0.0,11.307692307692307,6.401960784313728,11.0,36.0,1,51.0,NY,New York,Northeast,Middle Atlantic,80,0,Buffalo NY,62.0,15.0,100.0
1584,1624,wicked (tour: emerald city),US-NY-514,49.0,36.4,29.44117647058824,7.0,100.0,1,77.0,NY,New York,Northeast,Middle Atlantic,80,1,Buffalo NY,62.0,15.0,100.0
1585,1626,wicked (tour: munchkinland),US-NY-514,27.0,31.66666666666667,28.58227848101265,9.0,100.0,1,24.0,NY,New York,Northeast,Middle Atlantic,80,1,Buffalo NY,62.0,15.0,100.0
1586,1630,young frankenstein (tour),US-NY-514,0.0,2.9230769230769242,5.0432098765432105,20.0,100.0,1,40.0,NY,New York,Northeast,Middle Atlantic,80,1,Buffalo NY,62.0,15.0,100.0
1587,1566,american idiot (tour),US-NY-526,0.0,4.0,2.9459459459459465,23.0,87.0,1,25.0,NY,New York,Northeast,Middle Atlantic,80,0,Utica NY,154.0,15.0,15.0
1588,1594,jersey boys (tour),US-NY-526,0.0,0.0,4.475903614457831,6.0,100.0,1,29.0,NY,New York,Northeast,Middle Atlantic,80,1,Utica NY,154.0,15.0,15.0
1589,1601,love never dies (tour),US-NY-526,0.0,3.5769230769230766,1.7094017094017089,49.0,100.0,1,67.0,NY,New York,Northeast,Middle Atlantic,80,1,Utica NY,154.0,15.0,15.0
1590,1568,an american in paris,US-NY-538,0.0,8.52,5.75,35.0,73.0,1,71.0,NY,New York,Northeast,Middle Atlantic,80,0,Rochester NY,104.0,15.0,100.0
1591,1572,avenue q (tour),US-NY-538,0.0,0.0,8.0,24.0,100.0,1,96.0,NY,New York,Northeast,Middle Atlantic,80,1,Rochester NY,104.0,15.0,100.0
1592,1579,fun home,US-NY-538,59.0,24.56,13.37190082644628,20.0,79.0,1,62.0,NY,New York,Northeast,Middle Atlantic,80,0,Rochester NY,104.0,15.0,100.0
1593,1582,grease (tour),US-NY-538,32.0,37.115384615384606,30.25619834710744,18.0,100.0,1,55.0,NY,New York,Northeast,Middle Atlantic,80,1,Rochester NY,104.0,15.0,100.0
1594,1586,hamilton (tour: angelica),US-NY-538,9.0,17.384615384615387,20.805555555555557,10.0,54.0,0,88.33333333333331,NY,New York,Northeast,Middle Atlantic,80,0,Rochester NY,104.0,15.0,100.0
1595,1595,jersey boys (tour),US-NY-538,73.0,6.32258064516129,11.955172413793106,3.0,100.0,1,14.0,NY,New York,Northeast,Middle Atlantic,80,1,Rochester NY,104.0,15.0,100.0
1596,1598,kinky boots (tour),US-NY-538,0.0,5.884615384615384,8.90625,21.0,49.0,1,98.0,NY,New York,Northeast,Middle Atlantic,80,0,Rochester NY,104.0,15.0,100.0
1597,1605,once (tour),US-NY-538,49.0,43.53846153846154,43.62637362637364,22.0,100.0,0,95.0,NY,New York,Northeast,Middle Atlantic,80,1,Rochester NY,104.0,15.0,100.0
1598,1609,sister act (tour),US-NY-538,0.0,2.6,8.76865671641791,37.0,100.0,1,77.0,NY,New York,Northeast,Middle Atlantic,80,1,Rochester NY,104.0,15.0,100.0
1599,1612,the book of mormon (tour: jumamosi),US-NY-538,0.0,11.67741935483871,8.988970588235292,4.0,100.0,1,4.0,NY,New York,Northeast,Middle Atlantic,80,1,Rochester NY,104.0,15.0,100.0
1600,1620,war horse (tour),US-NY-538,0.0,5.0769230769230775,11.666666666666664,15.0,100.0,1,93.0,NY,New York,Northeast,Middle Atlantic,80,1,Rochester NY,104.0,15.0,100.0
1601,1623,west side story (tour),US-NY-538,98.0,35.615384615384606,17.752475247524757,31.0,82.0,1,39.0,NY,New York,Northeast,Middle Atlantic,80,0,Rochester NY,104.0,15.0,100.0
1602,1625,wicked (tour: emerald city),US-NY-538,19.0,25.6,31.114186851211077,8.0,100.0,1,71.0,NY,New York,Northeast,Middle Atlantic,80,1,Rochester NY,104.0,15.0,100.0
1603,1628,wicked (tour: munchkinland),US-NY-538,27.0,27.66666666666667,25.10897435897436,11.0,93.0,0,40.0,NY,New York,Northeast,Middle Atlantic,80,0,Rochester NY,104.0,15.0,100.0
1604,1631,young frankenstein (tour),US-NY-538,62.0,11.269230769230768,10.013986013986012,41.0,100.0,1,59.0,NY,New York,Northeast,Middle Atlantic,80,1,Rochester NY,104.0,15.0,100.0
1605,1569,anastasia (tour),US-NY-523,29.0,47.8,33.44444444444444,24.0,100.0,1,51.0,NY,New York,Northeast,Middle Atlantic,80,1,Albany-Schenactady-Troy NY,,15.0,15.0
1606,1571,avenue q (tour),US-NY-523,0.0,0.0,20.155172413793107,34.0,100.0,1,36.0,NY,New York,Northeast,Middle Atlantic,80,1,Albany-Schenactady-Troy NY,,15.0,15.0
1607,1574,charlie and the chocolate factory (tour),US-NY-523,100.0,23.36,27.975903614457827,42.0,97.0,1,45.0,NY,New York,Northeast,Middle Atlantic,80,0,Albany-Schenactady-Troy NY,,15.0,15.0
1608,1577,frozen (tour),US-NY-523,15.0,21.076923076923077,20.305555555555557,11.0,37.0,0,51.0,NY,New York,Northeast,Middle Atlantic,80,0,Albany-Schenactady-Troy NY,,15.0,15.0
1609,1578,fun home,US-NY-523,0.0,8.6,10.588235294117649,17.0,61.0,1,26.0,NY,New York,Northeast,Middle Atlantic,80,0,Albany-Schenactady-Troy NY,,15.0,15.0
1610,1581,grease (tour),US-NY-523,0.0,21.46153846153846,21.570175438596486,12.0,93.0,1,14.0,NY,New York,Northeast,Middle Atlantic,80,0,Albany-Schenactady-Troy NY,,15.0,15.0
1611,1583,hair (tour),US-NY-523,57.0,55.2,69.33333333333333,36.0,100.0,0,63.0,NY,New York,Northeast,Middle Atlantic,80,1,Albany-Schenactady-Troy NY,,15.0,15.0
1612,1585,hamilton (tour: angelica),US-NY-523,37.0,32.653846153846146,41.66326530612245,16.0,100.0,0,45.0,NY,New York,Northeast,Middle Atlantic,80,1,Albany-Schenactady-Troy NY,,15.0,15.0
1613,1589,into the woods (tour),US-NY-523,0.0,0.0,7.3051948051948035,4.0,100.0,1,18.0,NY,New York,Northeast,Middle Atlantic,80,1,Albany-Schenactady-Troy NY,,15.0,15.0
1614,1593,jersey boys (tour),US-NY-523,0.0,12.4,17.102803738317757,10.0,100.0,1,11.0,NY,New York,Northeast,Middle Atlantic,80,1,Albany-Schenactady-Troy NY,,15.0,15.0
1615,1599,legally blonde (tour),US-NY-523,0.0,2.08,7.289855072463768,34.0,100.0,1,48.0,NY,New York,Northeast,Middle Atlantic,80,1,Albany-Schenactady-Troy NY,,15.0,15.0
1616,1603,mary poppins (tour),US-NY-523,45.0,7.5,15.507462686567164,9.0,100.0,1,28.0,NY,New York,Northeast,Middle Atlantic,80,1,Albany-Schenactady-Troy NY,,15.0,15.0
1617,1606,pippin (tour),US-NY-523,0.0,18.846153846153847,18.45263157894737,36.0,88.0,1,52.0,NY,New York,Northeast,Middle Atlantic,80,0,Albany-Schenactady-Troy NY,,15.0,15.0
1618,1611,the book of mormon (tour: jumamosi),US-NY-523,0.0,19.967741935483872,11.056962025316457,11.0,100.0,1,12.0,NY,New York,Northeast,Middle Atlantic,80,1,Albany-Schenactady-Troy NY,,15.0,15.0
1619,1616,the humans (tour),US-NY-523,31.0,28.36,26.840425531914892,18.0,77.0,1,26.0,NY,New York,Northeast,Middle Atlantic,80,0,Albany-Schenactady-Troy NY,,15.0,15.0
1620,1617,waitress (tour),US-NY-523,0.0,26.69230769230769,20.613333333333333,19.0,87.0,1,23.0,NY,New York,Northeast,Middle Atlantic,80,0,Albany-Schenactady-Troy NY,,15.0,15.0
1621,1619,war horse (tour),US-NY-523,0.0,4.653846153846153,9.430769230769233,15.0,100.0,1,14.0,NY,New York,Northeast,Middle Atlantic,80,1,Albany-Schenactady-Troy NY,,15.0,15.0
1622,1627,wicked (tour: munchkinland),US-NY-523,59.0,46.66666666666666,31.32903225806452,12.0,95.0,1,20.0,NY,New York,Northeast,Middle Atlantic,80,0,Albany-Schenactady-Troy NY,,15.0,15.0
1623,1588,into the woods (tour),US-NY-501,8.0,5.333333333333333,5.045454545454546,1.0,100.0,1,4.0,NY,New York,Northeast,Middle Atlantic,80,1,New York NY,109.0,50.0,50.0
1624,1590,jersey boys (tour),US-NY,44.0,26.0,25.15,7.0,100.0,0,11.0,NY,New York,Northeast,Middle Atlantic,80,1,New York,,15.0,15.0
1625,1591,jersey boys (tour),US-NY-502,0.0,0.0,14.740963855421686,12.0,100.0,1,26.0,NY,New York,Northeast,Middle Atlantic,80,1,Binghamton NY,40.0,15.0,100.0
1626,1596,jersey boys (tour),US-NY-555,0.0,13.6,11.709090909090907,3.0,100.0,1,20.0,NY,New York,Northeast,Middle Atlantic,80,1,Syracuse NY,181.0,15.0,15.0
